File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you a hug,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.19066263457476562,1.370537281036377
10_words_sample_with_pause_2.wav,,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.0,1.2067742347717285
10_words_sample_with_pause_3.wav,what should i do,"What should I do, uhm, if I want to change my major at Arab Academy?",0.36311001193313747,1.0811092853546143
10_words_sample_with_pause_4.wav,,"Is there, uhh, any orientation for new students at Arab Academy?",0.0,1.221733808517456
10_words_sample_with_pause_5.wav,,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.0,1.297529697418213
20_words_sample_with_pause_1.wav,i am,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.14997829789540718,1.6745212078094482
20_words_sample_with_pause_2.wav,could you please provide details about the scholarships available at the academy for undergraduate students pursuing,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.7520317592918615,1.7054390907287598
20_words_sample_with_pause_3.wav,i havequestions about transferring credits from another university to the arab academy,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.5393925278591277,2.307493209838867
20_words_sample_with_pause_4.wav,,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.0,2.0099658966064453
20_words_sample_with_pause_5.wav,can you explain the differences between,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.5377799818457585,1.9579503536224365
30_words_sample_with_pause_1.wav,i'm considering applying to the arab academybut i'd like to know more about the specific entry requirements,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.5489232410529398,2.1813650131225586
30_words_sample_with_pause_2.wav,could you provide a detailed breakdown of tuition costs that the arab academy,"Could you provide a detailed, uhm, breakdown of tuition costs at the Arab Academy, uhh, including additional fees for accommodation, textbooks, and lab equipment for science and technology courses, as well as any available payment plans?",0.36431703431409024,2.4502487182617188
30_words_sample_with_pause_3.wav,i want totransfer credits from another institution to the arab academy,"I want to, uhm, transfer credits from another institution to the Arab Academy, uhh, and I need to understand how the process works, including which courses are eligible for transfer and the documentation, uhm, that's needed.",0.4433630039836867,2.0996971130371094
30_words_sample_with_pause_4.wav,i'm trying to decide which campus of the arab academyi'm would be the best option for me and i need more details about the facilities,"I'm trying to decide which campus of the Arab Academy, uhm, would be the best option for me, and I need more details about the facilities, uhh, faculty expertise, and the services each campus provides to students.",0.7900963026357903,2.1716115474700928
30_words_sample_with_pause_5.wav,can you explain how the arab academy on my money programs are structured particularly hell assessment and exams are conducted for students,"Can you, uhm, explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students, uhh, who are pursuing degrees remotely and how the grading works?",0.6019704309880459,1.8577349185943604
40_words_sample_with_pause_1.wav,i ami'm interested in applying to the air the catalan but i would like detailed information regarding the entire admission processincluding all necessary documents important deadline and whether there are an entrance exam that i need to,"I am, uhm, interested in applying to the Arab Academy, but I would like detailed information regarding the entire admission process, uhh, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to, uhm, prepare for.",0.5930429811480065,2.6174609661102295
40_words_sample_with_pause_2.wav,ah provide a comprehensive overview of the scholarship opportunities available at the arab academy on for undergraduate student particularly for those studying engineering and business including application procedures and up eligibility criteria for international applicant,"Could you, uhh, provide a comprehensive overview of the scholarship opportunities available at the Arab Academy, uhm, for undergraduate students, particularly for those studying engineering and business, including application procedures and, uhh, eligibility criteria for international applicants, and the deadlines for applying?",0.7463052458577817,2.889848470687866
40_words_sample_with_pause_3.wav,i need assistance withtransferring my credits from another university to the arabic hadn't pacific a regarding the required documentation and the evaluation process to ensure that my previous courses,"I need assistance with, uhm, transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and, uhh, the evaluation process to ensure that my previous courses, uhm, align with the program's academic requirements and policies.",0.6527447583674862,2.7029669284820557
40_words_sample_with_pause_4.wav,can you explain how the registration process worksfor new students at the arab academyincluding any important dates i should keep in mind and whether there are in orientation session,"Can you explain how the registration process works, uhm, for new students at the Arab Academy, uhh, including any important dates I should keep in mind and whether there are any orientation sessions, uhm, that I should attend before the start of classes?",0.6332984283031543,2.3180582523345947
40_words_sample_with_pause_5.wav,,"I would like to know more about, uhm, the various engineering specializations offered at the Arab Academy, including curriculum details and the potential career paths that graduates, uhh, typically pursue after completing their degrees in these fields, especially in engineering.",0.0,2.35268497467041
50_words_sample_with_pause_1.wav,i amand to apply to the arab academy but i would like more detailed information about the admission requirements includingnecessary documents deadlines for application and whether there any specific entrance exami'm that i need to take before my application is,"I am, uhm, planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including, uhh, necessary documents, deadlines for applications, and whether there are any specific entrance exams, uhm, that I need to take before my application is, uhh, considered.",0.6975923562317954,2.9928014278411865
50_words_sample_with_pause_2.wav,could you please provide a comprehensive overview of the scholarships available at the arab academyfor undergraduate studenti am particularly interested in eligibility criteria application procedures and deadline and especially for international students who,"Could you, uhm, please provide a comprehensive overview of the scholarships available at the Arab Academy, uhh, for undergraduate students? I am particularly interested in eligibility criteria, application procedures, and deadlines, uhm, especially for international students who, uhh, wish to pursue degrees in engineering or business at your institution.",0.6290412176050497,2.6898536682128906
50_words_sample_with_pause_3.wav,i need assistance regarding the process of transferring credits from my previous university to the arab academy,"I need, uhm, assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, uhh, I would like to know the required documentation and how the evaluation process, uhm, works to ensure my prior courses are recognized by your institution and accepted, uhh, for my program.",0.6007731466432666,2.656497001647949
50_words_sample_with_pause_4.wav,can you explain the registration process for new students at the arab academy i would like to know,"Can you, uhm, explain the registration process for new students at the Arab Academy? I would like to know, uhh, the important dates to keep in mind, as well as any orientation sessions that, uhm, I need to attend before the start of classes at, uhh, the academy.",0.636345004810297,2.182119846343994
50_words_sample_with_pause_5.wav,i am very interested in learning more about the various engineering specializations offered at the arab academycould you provide detailed information about the curriculum faculty and the potential career path that graduatetypically fellow after completing their degrees in,"I am very interested in, uhm, learning more about the various engineering specializations offered at the Arab Academy. Could you, uhh, provide detailed information about the curriculum, faculty, and the potential career paths that graduates, uhm, typically follow after completing their degrees in, uhh, these engineering-related fields?",0.716507957636594,2.7501964569091797
