File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.2688049757854223,1.107039213180542
10_words_sample_with_pause_2.wav,can you explain,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.33517574332792605,1.1289808750152588
10_words_sample_with_pause_3.wav,what should i do,"What should I do, uhm, if I want to change my major at Arab Academy?",0.36311001193313747,1.029247522354126
10_words_sample_with_pause_4.wav,,"Is there, uhh, any orientation for new students at Arab Academy?",0.0,0.9574406147003174
10_words_sample_with_pause_5.wav,,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.0,1.1569037437438965
20_words_sample_with_pause_1.wav,,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.0,1.4610927104949951
20_words_sample_with_pause_2.wav,could you please provide details about the scholarships available at the arab academy for undergraduate students pursuing,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.7847569818870583,1.7263827323913574
20_words_sample_with_pause_3.wav,i havequestions about transferring credits from another university to the arab academy,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.5393925278591277,1.461092233657837
20_words_sample_with_pause_4.wav,i would like assistance with registering to causes of the arab academy specifically regarding important dates and,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.5070724316003815,1.5009856224060059
20_words_sample_with_pause_5.wav,can you explain the differences between,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.5377799818457585,1.5269176959991455
30_words_sample_with_pause_1.wav,,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.0,2.18814754486084
30_words_sample_with_pause_2.wav,could you provide a detailed,"Could you provide a detailed, uhm, breakdown of tuition costs at the Arab Academy, uhh, including additional fees for accommodation, textbooks, and lab equipment for science and technology courses, as well as any available payment plans?",0.22779207236839463,1.8271126747131348
30_words_sample_with_pause_3.wav,i want to transfer credits from another institution to the arab academyand i need to understand how the process works including which causes are eligible for transfer and the documentation,"I want to, uhm, transfer credits from another institution to the Arab Academy, uhh, and I need to understand how the process works, including which courses are eligible for transfer and the documentation, uhm, that's needed.",0.793282675225398,1.9727251529693604
30_words_sample_with_pause_4.wav,i'm trying to decide which campus of the arab academywould be the best option for me and i need more details about the facilities,"I'm trying to decide which campus of the Arab Academy, uhm, would be the best option for me, and I need more details about the facilities, uhh, faculty expertise, and the services each campus provides to students.",0.7738938022750461,2.0203375816345215
30_words_sample_with_pause_5.wav,,"Can you, uhm, explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students, uhh, who are pursuing degrees remotely and how the grading works?",0.0,2.1809117794036865
40_words_sample_with_pause_1.wav,i am,"I am, uhm, interested in applying to the Arab Academy, but I would like detailed information regarding the entire admission process, uhh, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to, uhm, prepare for.",0.10665211186463856,2.4421069622039795
40_words_sample_with_pause_2.wav,could you provide a comprehensive overview of the scholarship opportunities available at the arab academy harm for undergraduate students particularly for those studying engineering and business including application procedures and eligibility criteria for international applicants,"Could you, uhh, provide a comprehensive overview of the scholarship opportunities available at the Arab Academy, uhm, for undergraduate students, particularly for those studying engineering and business, including application procedures and, uhh, eligibility criteria for international applicants, and the deadlines for applying?",0.8677092907898468,3.1814212799072266
40_words_sample_with_pause_3.wav,i need assistance with to transferring my credits from another university to the arab academy specifically regarding the required documentation and the evaluation process to ensure that my previous courses,"I need assistance with, uhm, transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and, uhh, the evaluation process to ensure that my previous courses, uhm, align with the program's academic requirements and policies.",0.8158397641968297,2.2967422008514404
40_words_sample_with_pause_4.wav,can you explain how the registration process works or hum for new students of the arab academy including any important dates i should keep in mind and whether there were any orientation sessions,"Can you explain how the registration process works, uhm, for new students at the Arab Academy, uhh, including any important dates I should keep in mind and whether there are any orientation sessions, uhm, that I should attend before the start of classes?",0.7173268930758918,2.1696808338165283
