File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you a hum,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.19066263457476562,1.1265888214111328
10_words_sample_with_pause_2.wav,,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.0,0.9906034469604492
10_words_sample_with_pause_3.wav,,"What should I do, uhm, if I want to change my major at Arab Academy?",0.0,1.0070207118988037
10_words_sample_with_pause_4.wav,,"Is there, uhh, any orientation for new students at Arab Academy?",0.0,1.0753259658813477
10_words_sample_with_pause_5.wav,how do i get in touch with an academic advisor a hum at arab economy,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.7357532581618298,1.032214641571045
20_words_sample_with_pause_1.wav,,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.0,1.4727015495300293
20_words_sample_with_pause_2.wav,could you please provide details about the scholarships available at the arab economy for undergraduate students pursuing ah,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.6810023333764796,1.5422799587249756
20_words_sample_with_pause_3.wav,,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.0,1.5620105266571045
20_words_sample_with_pause_4.wav,,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.0,1.6606099605560303
20_words_sample_with_pause_5.wav,,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.0,1.4046547412872314
30_words_sample_with_pause_1.wav,,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.0,1.8578557968139648
30_words_sample_with_pause_2.wav,could you provide a detailed breakdown of tuition costs that the arab economy,"Could you provide a detailed, uhm, breakdown of tuition costs at the Arab Academy, uhh, including additional fees for accommodation, textbooks, and lab equipment for science and technology courses, as well as any available payment plans?",0.3172158906185461,1.8855957984924316
30_words_sample_with_pause_3.wav,,"I want to, uhm, transfer credits from another institution to the Arab Academy, uhh, and I need to understand how the process works, including which courses are eligible for transfer and the documentation, uhm, that's needed.",0.0,1.8819327354431152
30_words_sample_with_pause_4.wav,i'm trying to decide which campus of the arab academy,"I'm trying to decide which campus of the Arab Academy, uhm, would be the best option for me, and I need more details about the facilities, uhh, faculty expertise, and the services each campus provides to students.",0.5373127268960393,1.8498151302337646
30_words_sample_with_pause_5.wav,,"Can you, uhm, explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students, uhh, who are pursuing degrees remotely and how the grading works?",0.0,1.7067766189575195
40_words_sample_with_pause_1.wav,i am ahi'm interested in applying to the arabic had me but i would like detailed information regarding the entire admission process,"I am, uhm, interested in applying to the Arab Academy, but I would like detailed information regarding the entire admission process, uhh, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to, uhm, prepare for.",0.451376787574167,2.112487316131592
40_words_sample_with_pause_2.wav,could you are provide a comprehensive overview of the scholarship opportunities available at the arabic had me on for undergraduate students particularly for those studying engineering and business including application procedures and up eligibility criteria for international applicants,"Could you, uhh, provide a comprehensive overview of the scholarship opportunities available at the Arab Academy, uhm, for undergraduate students, particularly for those studying engineering and business, including application procedures and, uhh, eligibility criteria for international applicants, and the deadlines for applying?",0.758471058014435,2.3820648193359375
40_words_sample_with_pause_3.wav,,"I need assistance with, uhm, transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and, uhh, the evaluation process to ensure that my previous courses, uhm, align with the program's academic requirements and policies.",0.0,2.2444207668304443
40_words_sample_with_pause_4.wav,,"Can you explain how the registration process works, uhm, for new students at the Arab Academy, uhh, including any important dates I should keep in mind and whether there are any orientation sessions, uhm, that I should attend before the start of classes?",0.0,2.275763988494873
40_words_sample_with_pause_5.wav,,"I would like to know more about, uhm, the various engineering specializations offered at the Arab Academy, including curriculum details and the potential career paths that graduates, uhh, typically pursue after completing their degrees in these fields, especially in engineering.",0.0,2.1549243927001953
50_words_sample_with_pause_1.wav,,"I am, uhm, planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including, uhh, necessary documents, deadlines for applications, and whether there are any specific entrance exams, uhm, that I need to take before my application is, uhh, considered.",0.0,2.25128436088562
