File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.2688049757854223,1.293426513671875
10_words_sample_with_pause_2.wav,can you explain,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.33517574332792605,1.1863148212432861
10_words_sample_with_pause_3.wav,,"What should I do, uhm, if I want to change my major at Arab Academy?",0.0,1.0340149402618408
10_words_sample_with_pause_4.wav,,"Is there, uhh, any orientation for new students at Arab Academy?",0.0,1.1950876712799072
10_words_sample_with_pause_5.wav,,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.0,1.275831937789917
20_words_sample_with_pause_1.wav,i aminterested in applying to the arab academy,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.3377033868881265,1.6090810298919678
20_words_sample_with_pause_2.wav,could you please provide details about the scholarships available at the arab academy for undergraduate students pursuing,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.7847569818870583,1.546433448791504
20_words_sample_with_pause_3.wav,i have questions about transferring credits from another university to the arabic arab to me,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.5281348545266141,1.5741581916809082
20_words_sample_with_pause_4.wav,,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.0,1.85579514503479
20_words_sample_with_pause_5.wav,can you explain the differences between,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.5377799818457585,1.6396558284759521
30_words_sample_with_pause_1.wav,i'm considering applying to the arab academybut i'd like to know more about the specific entry requirements,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.5489232410529398,1.909956932067871
