File,Whisper Output,Correct Transcription,WER,CER,SER,BLEU,Levenshtein Distance,Cosine Similarity,Transcription Time
10_words_sample_1.wav, Can you provide details on admission deadlines for Arab Academy?,Can you provide details on admission deadlines for Arab Academy?,0.0,0.0,1.0,1.0,1,0.9999999999999999,1.3617756366729736
10_words_sample_2.wav, I need help registering for courses at the Arab Academy.,I need help registering for courses at the Arab Academy.,0.0,0.0,1.0,1.0,1,0.9999999999999997,1.4321820735931396
10_words_sample_3.wav, What are the available scholarships for students at Arab Academy?,What are the available scholarships for students at Arab Academy?,0.0,0.0,1.0,1.0,1,0.9999999999999999,1.362144947052002
10_words_sample_4.wav, How can I transfer credits to the Arab Academy program?,How can I transfer credits to the Arab Academy program?,0.0,0.0,1.0,1.0,1,0.9999999999999997,1.4054639339447021
10_words_sample_5.wav, Could you explain the tuition fees for programs at Arab Academy?,Could you explain the tuition fees for programs at Arab Academy?,0.0,0.0,1.0,1.0,1,1.0000000000000002,1.3724994659423828
20_words_sample_1.wav, I am interested in applying to the Arab Academy and need information regarding admission requirements and deadlines for international students.,I am interested in applying to the Arab Academy and need information regarding admission requirements and deadlines for international students.,0.0,0.0,1.0,1.0,1,1.0000000000000004,1.558868169784546
20_words_sample_2.wav, Could you please provide details about the scholarships available at the Arab Academy for Undergraduate Students pursuing engineering and business degrees?,Could you please provide details about the scholarships available at the Arab Academy for undergraduate students pursuing engineering and business degrees?,0.09523809523809523,0.012903225806451613,1.0,0.8137489370974955,3,1.0,1.6025991439819336
20_words_sample_3.wav," I have questions about transferring credits from another university to the Arab Academy, especially for courses in the computer science department.","I have questions about transferring credits from another university to the Arab Academy, especially for courses in the computer science department.",0.0,0.0,1.0,1.0,1,0.9999999999999997,1.5883731842041016
20_words_sample_4.wav," I would like assistance with registering for courses at the Arab Academy, specifically regarding important dates and required documents for enrollment.","I would like assistance with registering for courses at the Arab Academy, specifically regarding important dates and required documents for enrollment.",0.0,0.0,1.0,1.0,1,0.9999999999999997,1.6303398609161377
20_words_sample_5.wav, Can you explain the differences between the engineering specializations at the Air Academy and the career opportunities available for graduates?,Can you explain the differences between the engineering specializations at the Arab Academy and the career opportunities available for graduates?,0.05,0.020689655172413793,1.0,0.8578928092681435,4,0.9400966710533991,1.5634477138519287
