File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you ah,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.19066263457476562,3.2602803707122803
10_words_sample_with_pause_2.wav,,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.0,1.8939356803894043
10_words_sample_with_pause_3.wav,what should i do,"What should I do, uhm, if I want to change my major at Arab Academy?",0.36311001193313747,2.215606927871704
10_words_sample_with_pause_4.wav,is there,"Is there, uhh, any orientation for new students at Arab Academy?",0.31799766166594773,2.1083593368530273
10_words_sample_with_pause_5.wav,how do i get in touch with an academic advisor,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.7297276980311307,2.903236150741577
20_words_sample_with_pause_1.wav,i am a,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.14997829789540718,3.711076021194458
20_words_sample_with_pause_2.wav,,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.0,3.5205843448638916
20_words_sample_with_pause_3.wav,i have ah,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.08507864861689526,4.4295313358306885
20_words_sample_with_pause_4.wav,,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.0,3.9185409545898438
20_words_sample_with_pause_5.wav,can you explain the differences between,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.5377799818457585,4.984668970108032
30_words_sample_with_pause_1.wav,,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.0,5.446433782577515
30_words_sample_with_pause_2.wav,,"Could you provide a detailed, uhm, breakdown of tuition costs at the Arab Academy, uhh, including additional fees for accommodation, textbooks, and lab equipment for science and technology courses, as well as any available payment plans?",0.0,5.031543254852295
30_words_sample_with_pause_3.wav,i want totransfer credits from another institution to the academy and i need to understand how the process works including which courses are eligible for transfer and documentation,"I want to, uhm, transfer credits from another institution to the Arab Academy, uhh, and I need to understand how the process works, including which courses are eligible for transfer and the documentation, uhm, that's needed.",0.8106766608918617,8.282848596572876
30_words_sample_with_pause_4.wav,i'm trying to decide which campus of the arab academy,"I'm trying to decide which campus of the Arab Academy, uhm, would be the best option for me, and I need more details about the facilities, uhh, faculty expertise, and the services each campus provides to students.",0.5373127268960393,6.151548624038696
30_words_sample_with_pause_5.wav,can you,"Can you, uhm, explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students, uhh, who are pursuing degrees remotely and how the grading works?",0.14521712151554594,4.955746173858643
