File,Whisper Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav," Could you, uh, tell me what documents are needed for admission to the Arab Academy?","Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.8763511049989043,1.337423324584961
10_words_sample_with_pause_2.wav," Can you explain, uh, the process for applying for scholarships at Arab Academy?","Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.8763511049989043,1.4102284908294678
10_words_sample_with_pause_3.wav, What should I do if I want to change my major at Arab Academy?,"What should I do, uhm, if I want to change my major at Arab Academy?",0.9266368211041915,1.3942716121673584
10_words_sample_with_pause_4.wav, Is there any orientation for new students at Arab Academy?,"Is there, uhh, any orientation for new students at Arab Academy?",0.9138106509294462,1.1788458824157715
10_words_sample_with_pause_5.wav, How do I get in touch with an academic advisor at Arab Academy?,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.9266368211041915,1.2616262435913086
20_words_sample_with_pause_1.wav, I am interested in applying to the Arab Academy and need information about admission requirements and deadlines for international students.,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.9174208172605055,1.3972632884979248
20_words_sample_with_pause_2.wav," Could you please provide, uh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uh, ham, engineering and business degrees?","Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.7726792465839104,1.6735248565673828
20_words_sample_with_pause_3.wav," I have, uh, uh, questions about transferring credits from another university to the Arab Academy, uh, especially for courses in the computer science department.","I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.6847420931950151,1.6735248565673828
20_words_sample_with_pause_4.wav," I would like, uh, assistance with registering for courses at the Arab Academy, specifically regarding important dates, and, uh, required documents for enrollment.","I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.7897746636343566,1.6815016269683838
20_words_sample_with_pause_5.wav," Can you explain the differences between, uh, the engineering specializations at the Arab Academy and the, uh, career opportunities available for graduates?","Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.8448951934138227,1.5837633609771729
30_words_sample_with_pause_1.wav," I'm considering applying to the Arab Academy but I'd like to know more about the specific entry requirements and the exams required for their engineering and business programs, especially for international students.","I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.9361362641191207,1.9278430938720703
