File,Vosk Output,Correct Transcription,Cosine Similarity,Transcription Time
10_words_sample_with_pause_1.wav,could you,"Could you, uhm, tell me what documents are needed for admission to the Arab Academy?",0.2688049757854223,1.1145853996276855
10_words_sample_with_pause_2.wav,,"Can you explain, uhh, the process for applying for scholarships at Arab Academy?",0.0,0.7230668067932129
10_words_sample_with_pause_3.wav,what should i do,"What should I do, uhm, if I want to change my major at Arab Academy?",0.36311001193313747,1.021209955215454
10_words_sample_with_pause_4.wav,,"Is there, uhh, any orientation for new students at Arab Academy?",0.0,0.7511446475982666
10_words_sample_with_pause_5.wav,,"How do I get in touch with an academic advisor, uhm, at Arab Academy?",0.0,0.8359453678131104
20_words_sample_with_pause_1.wav,,"I am, uhm, interested in applying to the Arab Academy and, uh, need information about admission requirements and deadlines for international students.",0.0,1.130974531173706
20_words_sample_with_pause_2.wav,,"Could you please provide, uhh, details about the scholarships available at the Arab Academy for undergraduate students pursuing, uhm, engineering and business degrees?",0.0,1.5039780139923096
20_words_sample_with_pause_3.wav,,"I have, uhm, questions about transferring credits from another university to the Arab Academy, uhh, especially for courses in the computer science department.",0.0,1.3803095817565918
20_words_sample_with_pause_4.wav,,"I would like, uhh, assistance with registering for courses at the Arab Academy, specifically regarding important dates and, uhm, required documents for enrollment.",0.0,1.506969928741455
20_words_sample_with_pause_5.wav,,"Can you explain the differences between, uhm, the engineering specializations at the Arab Academy and the, uhh, career opportunities available for graduates?",0.0,1.396265983581543
30_words_sample_with_pause_1.wav,,"I'm considering applying to the Arab Academy, uhm, but I'd like to know more about the specific entry requirements, uhh, deadlines, and the exams required for their engineering and business programs, especially for international students.",0.0,1.7842280864715576
30_words_sample_with_pause_2.wav,,"Could you provide a detailed, uhm, breakdown of tuition costs at the Arab Academy, uhh, including additional fees for accommodation, textbooks, and lab equipment for science and technology courses, as well as any available payment plans?",0.0,1.7991883754730225
30_words_sample_with_pause_3.wav,,"I want to, uhm, transfer credits from another institution to the Arab Academy, uhh, and I need to understand how the process works, including which courses are eligible for transfer and the documentation, uhm, that's needed.",0.0,1.664548635482788
30_words_sample_with_pause_4.wav,,"I'm trying to decide which campus of the Arab Academy, uhm, would be the best option for me, and I need more details about the facilities, uhh, faculty expertise, and the services each campus provides to students.",0.0,1.6067039966583252
30_words_sample_with_pause_5.wav,,"Can you, uhm, explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students, uhh, who are pursuing degrees remotely and how the grading works?",0.0,1.7473280429840088
40_words_sample_with_pause_1.wav,,"I am, uhm, interested in applying to the Arab Academy, but I would like detailed information regarding the entire admission process, uhh, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to, uhm, prepare for.",0.0,2.1013801097869873
40_words_sample_with_pause_2.wav,,"Could you, uhh, provide a comprehensive overview of the scholarship opportunities available at the Arab Academy, uhm, for undergraduate students, particularly for those studying engineering and business, including application procedures and, uhh, eligibility criteria for international applicants, and the deadlines for applying?",0.0,2.7013089656829834
40_words_sample_with_pause_3.wav,,"I need assistance with, uhm, transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and, uhh, the evaluation process to ensure that my previous courses, uhm, align with the program's academic requirements and policies.",0.0,2.159226655960083
40_words_sample_with_pause_4.wav,,"Can you explain how the registration process works, uhm, for new students at the Arab Academy, uhh, including any important dates I should keep in mind and whether there are any orientation sessions, uhm, that I should attend before the start of classes?",0.0,2.0116193294525146
40_words_sample_with_pause_5.wav,,"I would like to know more about, uhm, the various engineering specializations offered at the Arab Academy, including curriculum details and the potential career paths that graduates, uhh, typically pursue after completing their degrees in these fields, especially in engineering.",0.0,2.0993857383728027
50_words_sample_with_pause_1.wav,i amplanning to apply to the arab academy but i would like more detailed information about the admission requirements including necessary documents deadlines for applications and whether there are any specific entrance exams that i need to take before my application is,"I am, uhm, planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including, uhh, necessary documents, deadlines for applications, and whether there are any specific entrance exams, uhm, that I need to take before my application is, uhh, considered.",0.8069797084876807,4.332425594329834
50_words_sample_with_pause_2.wav,could you please provide a comprehensive overview of the scholarships available at the arab academy for undergraduate students i am particularly interested in eligibility criteria application procedures and deadlines and especially for international students who wish to pursue degrees in engineering or biz,"Could you, uhm, please provide a comprehensive overview of the scholarships available at the Arab Academy, uhh, for undergraduate students? I am particularly interested in eligibility criteria, application procedures, and deadlines, uhm, especially for international students who, uhh, wish to pursue degrees in engineering or business at your institution.",0.8025112014293644,5.490322113037109
50_words_sample_with_pause_3.wav,i need some assistance regarding the process of transferring credits from my previous university to the arab academy specifically i would like to know the required documentation and how the evaluation process works to ensure my prior courses are recognized by your institution and accepted,"I need, uhm, assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, uhh, I would like to know the required documentation and how the evaluation process, uhm, works to ensure my prior courses are recognized by your institution and accepted, uhh, for my program.",0.8657688949193186,4.595709323883057
50_words_sample_with_pause_4.wav,,"Can you, uhm, explain the registration process for new students at the Arab Academy? I would like to know, uhh, the important dates to keep in mind, as well as any orientation sessions that, uhm, I need to attend before the start of classes at, uhh, the academy.",0.0,2.167203903198242
50_words_sample_with_pause_5.wav,i am very interested in having more about the various engineering specializations offered at the arab academycould you provide detailed information about the curriculum faculty and the potential career paths that graduates,"I am very interested in, uhm, learning more about the various engineering specializations offered at the Arab Academy. Could you, uhh, provide detailed information about the curriculum, faculty, and the potential career paths that graduates, uhm, typically follow after completing their degrees in, uhh, these engineering-related fields?",0.6980776081589128,4.174855947494507
