File,Whisper Output,Correct Transcription,WER,CER,SER,BLEU,Levenshtein Distance,Cosine Similarity,Transcription Time
10_words_sample_1.wav, Can you provide details on admission deadlines for Arab Academy?,Can you provide details on admission deadlines for Arab Academy?,0.0,0.0,1.0,1.0,1,0.9999999999999999,1.353379487991333
10_words_sample_2.wav, I need help registering for courses at the Arab Academy.,I need help registering for courses at the Arab Academy.,0.0,0.0,1.0,1.0,1,0.9999999999999997,1.3613603115081787
10_words_sample_3.wav, What are the available scholarships for students at Arab Academy?,What are the available scholarships for students at Arab Academy?,0.0,0.0,1.0,1.0,1,0.9999999999999999,1.404184341430664
10_words_sample_4.wav, How can I transfer credits to the Arab Academy program?,How can I transfer credits to the Arab Academy program?,0.0,0.0,1.0,1.0,1,0.9999999999999997,1.3603615760803223
10_words_sample_5.wav, Could you explain the tuition fees for programs at Arab Academy?,Could you explain the tuition fees for programs at Arab Academy?,0.0,0.0,1.0,1.0,1,1.0000000000000002,1.400254487991333
20_words_sample_1.wav, I am interested in applying to the Arab Academy and need information regarding admission requirements and deadlines for international students.,I am interested in applying to the Arab Academy and need information regarding admission requirements and deadlines for international students.,0.0,0.0,1.0,1.0,1,1.0000000000000004,1.5338971614837646
20_words_sample_2.wav, Could you please provide details about the scholarships available at the Arab Academy for undergraduate students pursuing engineering and business degrees?,Could you please provide details about the scholarships available at the Arab Academy for undergraduate students pursuing engineering and business degrees?,0.0,0.0,1.0,1.0,1,1.0,1.5289092063903809
20_words_sample_3.wav," I have questions about transferring credits from another university to the Arab Academy, especially for courses in the Computer Science Department.","I have questions about transferring credits from another university to the Arab Academy, especially for courses in the computer science department.",0.14285714285714285,0.02040816326530612,1.0,0.8455987220158339,4,0.9999999999999997,1.5937373638153076
20_words_sample_4.wav," I would like assistance with registering for courses at the Arab Academy, specifically regarding important dates and required documents for enrollment.","I would like assistance with registering for courses at the Arab Academy, specifically regarding important dates and required documents for enrollment.",0.0,0.0,1.0,1.0,1,0.9999999999999997,1.5568361282348633
20_words_sample_5.wav, Can you explain the differences between the engineering specializations at the Arab Academy and the career opportunities available for graduates?,Can you explain the differences between the engineering specializations at the Arab Academy and the career opportunities available for graduates?,0.0,0.0,1.0,1.0,1,1.0000000000000002,1.533898115158081
30_words_sample_1.wav," I'm considering applying to the Arab Academy, but I'd like to know more about the specific entry requirements, deadlines and the exams required for their engineering and business programs.","I'm considering applying to the Arab Academy, but I'd like to know more about the specific entry requirements, deadlines, and the exams required for their engineering and business programs.",0.034482758620689655,0.005291005291005291,1.0,0.9061874434879645,2,0.9999999999999997,1.7882182598114014
30_words_sample_2.wav," Could you provide a detailed breakdown of tuition costs at the Arab Academy, including any additional fees for accommodation, textbooks and lab equipment for science and technology courses?","Could you provide a detailed breakdown of tuition costs at the Arab Academy, including any additional fees for accommodation, textbooks, and lab equipment for science and technology courses?",0.03571428571428571,0.005263157894736842,1.0,0.9025139799587886,2,0.9999999999999994,1.7642829418182373
30_words_sample_3.wav," I want to transfer credits from another institution to the Arab Academy, and I need to understand how the process works, including which courses are eligible for transfer and the documentation needed.","I want to transfer credits from another institution to the Arab Academy, and I need to understand how the process works, including which courses are eligible for transfer and the documentation needed.",0.0,0.0,1.0,1.0,1,1.0000000000000002,1.8879499435424805
30_words_sample_4.wav," and trying to decide which campus of the Arab Academy would be the best option for me, and I need more details about the different facilities, faculty expertise, and campus services they offer.","I'm trying to decide which campus of the Arab Academy would be the best option for me, and I need more details about the different facilities, faculty expertise, and campus services they offer.",0.030303030303030304,0.015544041450777202,1.0,0.9682132340352987,4,0.9901422929757838,1.8759822845458984
30_words_sample_5.wav," Can you explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students who are pursuing degrees remotely?","Can you explain how the Arab Academy's online learning programs are structured, particularly how assessments and exams are conducted for students who are pursuing degrees remotely?",0.0,0.0,1.0,1.0,1,1.0,1.6815025806427002
40_words_sample_1.wav," I am interested in applying to the Arab Academy, but I would like detailed information regarding the admission process, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to prepare for.","I am interested in applying to the Arab Academy, but I would like detailed information regarding the admission process, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to prepare for.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.0465269088745117
40_words_sample_2.wav," Could you provide a comprehensive overview of the scholarship opportunities available at the Arab Academy for undergraduate students, particularly for those studying engineering and business, including application procedures and eligibility criteria for international applicants?","Could you provide a comprehensive overview of the scholarship opportunities available at the Arab Academy for undergraduate students, particularly for those studying engineering and business, including application procedures and eligibility criteria for international applicants?",0.0,0.0,1.0,1.0,1,1.0000000000000007,1.9537990093231201
40_words_sample_3.wav," I need assistance with transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and the evaluation process to ensure that my previous courses align with your program's requirements.","I need assistance with transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and the evaluation process to ensure that my previous courses align with your program's requirements.",0.0,0.0,1.0,1.0,1,1.0000000000000004,1.81315016746521
40_words_sample_4.wav," Can you explain how the registration process works for new students at the Arab Academy, including any important dates I should keep in mind, and whether there are orientation sessions that I need to attend before classes start?","Can you explain how the registration process works for new students at the Arab Academy, including any important dates I should keep in mind and whether there are orientation sessions that I need to attend before classes start?",0.02631578947368421,0.004405286343612335,1.0,0.9299238452109287,2,0.9999999999999992,1.9218592643737793
40_words_sample_5.wav," I would like to know more about the various engineering specializations offered at the Arab Academy, including the curriculum details and potential career paths that graduates typically pursue after competing their degrees in these fields.","I would like to know more about the various engineering specializations offered at the Arab Academy, including the curriculum details and potential career paths that graduates typically pursue after completing their degrees in these fields.",0.02857142857142857,0.004166666666666667,1.0,0.9234732618882052,2,0.9517921621255228,1.8909423351287842
50_words_sample_1.wav," I am planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including necessary documents, deadlines for applications, and whether there are any specific entrance exams I need to take before my application is considered.","I am planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including necessary documents, deadlines for applications, and whether there are any specific entrance exams I need to take before my application is considered.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.129305124282837
50_words_sample_2.wav," Could you please provide a comprehensive overview of the scholarships available at the Arab Academy for undergraduate students? I am particularly interested in eligibility criteria, application procedures and deadlines, especially for international students who wish to pursue degrees in engineering or business.","Could you please provide a comprehensive overview of the scholarships available at the Arab Academy for undergraduate students? I am particularly interested in eligibility criteria, application procedures, and deadlines, especially for international students who wish to pursue degrees in engineering or business.",0.023809523809523808,0.003194888178913738,1.0,0.9370011451812967,2,1.0000000000000007,2.10836124420166
50_words_sample_3.wav," I need assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, I would like to know the required documentation and how the evaluation process works to ensure my prior courses are recognised by your institution.","I need assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, I would like to know the required documentation and how the evaluation process works to ensure my prior courses are recognized by your institution.",0.023809523809523808,0.0036496350364963502,1.0,0.9370011451812967,2,0.9686332393646815,2.122323989868164
50_words_sample_4.wav," Can you explain the registration process for new students at the Arab Academy? I would like to know the important dates to keep in mind, as well as any orientation sessions that I need to attend before the start of classes.","Can you explain the registration process for new students at the Arab Academy? I would like to know the important dates to keep in mind, as well as any orientation sessions that I need to attend before the start of classes.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.0006489753723145
50_words_sample_5.wav," I am very interested in learning more about the various engineering specialisations offered at the Arab Academy. Could you provide detailed information about the curriculum, faculty and potential career paths that graduates typically follow after competing their degrees in those fields?","I am very interested in learning more about the various engineering specializations offered at the Arab Academy. Could you provide detailed information about the curriculum, faculty, and potential career paths that graduates typically follow after completing their degrees in those fields?",0.07317073170731707,0.010380622837370242,1.0,0.8024468307724723,4,0.9239535357171463,1.9826960563659668
